lyrics,genre
"

Verse 1
We've been blessed with God's divine love,
The joy that it brings can't be undone.
Our hearts connected by the power of grace,
Time and truth leading us home.

Chorus
Is this love, is this life, a dream come true?
Is this the blessing of two hearts made one?
A miracle of faith and grace,
I'm seeing for the very first time.

Verse 2
We face each day in a spirit of peace,
Our courage and strength it will guide us.
We reach for our dreams and we never give up,
We know love will always find us.

Chorus
Is this love, is this life, a dream come true?
Is this the blessing of two hearts made one?
A miracle of faith and grace,
I'm seeing for the very first time.

Bridge
The joy in our hearts we can feel it so deep,
We can touch the power of love so sweet.
For ever and ever our paths will be one,
This love will keep us strong and true.

Chorus
Is this love, is this life, a dream come true?
Is this the blessing of two hearts made one?
A miracle of faith and grace,
I'm seeing for the very first time.",gospel
 oh yes i will.,gospel
,gospel
,gospel
,gospel
,gospel
,gospel
" you re here

Verse 1:
When all seems lost and hope is gone away
A beacon of light lights up the night
My faith is restored and I remember Your grace
And I come to You in humble prayer

Chorus:
We watch and we wait Lord, we anticipate
The moment You choose to appear
We worship and praise until there's no debate
And we recognize You are already here
Hallelujah, Hallelujah, Hallelujah You're here

Verse 2:
You see my broken heart and You meet me there
The beauty of Your love is beyond compare
Your words fill my soul with hope and peace
And I come to You in humble prayer

Chorus:
We watch and we wait Lord, we anticipate
The moment You choose to appear
We worship and praise until there's no debate
And we recognize You are already here
Hallelujah, Hallelujah, Hallelujah You're here

Bridge:
Your love and mercy surround me
Your grace and mercy surround me
Your will and way guide me
I come to You in humble prayer

Chorus:
We watch and we wait Lord, we anticipate
The moment You choose to appear
We worship and praise until there's no debate
And we recognize You are already here
Hallelujah, Hallelujah, Hallelujah You're here",gospel
" you re here

The storm rages on in our hearts and minds and life can be so hard to bear But You lead us through the corners of this life and fill our souls with peace and care 

Hallelujah, Hallelujah, Hallelujah you're here 
The one who makes our brokenness whole 
You're here when we're in need and still have hope 

We watch and we wait Lord, We anticipate the moment you choose to appear 
We worship and praise until there's no debate and we recognize You're already here 

Hallelujah, Hallelujah, Hallelujah you're here 
The One who carries us through our tears 
You're here to give us courage and strength to weather our storms and persevere 

We watch and we wait Lord, We anticipate the moment you choose to appear 
We worship and praise until there's no debate and we recognize You're already here 

Hallelujah, Hallelujah, Hallelujah you're here 
The One who brings us hope and joy 
You're here to turn our darkness into light and help us find the peace of mind we enjoy 

We watch and we wait Lord, We anticipate the moment you choose to appear 
We worship and praise until there's no debate and we recognize You're already here 

Hallelujah, Hallelujah, Hallelujah you're here 
The One who carries us on this journey 
You're here to show us love unending and guide us through life's unexpected turns 

Hallelujah, Hallelujah, Hallelujah you're here 
We praise You and thank You for all You have done 
You're here to give us grace and mercy and to help us overcome! 

Hallelujah, Hallelujah, Hallelujah you're here 
The One who unconditionally loves 
You're here to bring us love and joy and to surround us with Your warmth and Your love! 
Hallelujah, Hallelujah, Hallelujah you're here!",gospel
"

Were you there when he walked up in the clouds were you there when he walked up in the clouds oh sometimes it causes me to tremble tremble tremble were you there when he walked up in the clouds were you there when his presence filled the sky were you there when his presence filled the sky oh sometimes it causes me to tremble tremble tremble were you there when his presence filled the sky were you there when the saints all sang his graise were you there when the saints all sang his graise oh sometimes it causes me to tremble tremble tremble were you there when the saints all sang his graise",gospel
"

were you there when he rose up from the sea were you there when he rose up from the sea oh sometimes it causes me to tremble tremble tremble were you there when he rose up from the sea were you there when angels shouted with glee were you there when angels shouted with glee oh sometimes it causes me to tremble tremble tremble were you there when angels shouted with glee were you there when he rose to the sky were you there when he rose to the sky oh sometimes it causes me to tremble tremble tremble were you there when he rose to the sky were you there when they praised His name were you there when they praised His name oh sometimes it causes me to tremble tremble tremble were you there when they praised His name",gospel
" for all you ve done for me all about you oh lord it s all about you oh lord it s all about you.

Verse 1
I'm so blessed, to have You in my life
Your love so sweet, I reached out to take it twice
You took away the doubt and fear
Your gentle words wiped away all my tears

Chorus
It's all about You, I'm so glad that I have found
The One who turned my life around
Made my world a better place to live
It's all about You, I'm so glad You came this way
Made my darkness turn to day
Now it's for You, I will live

Verse 2
So many days in so many ways
I took for granted all that You planted
In my life for me to enjoy
Since I was a little boy, now my eyes are open
So I can see all You've done for me
You made my life complete

Chorus
It's all about You, I'm so glad that I have found
The One who turned my life around
Made my world a better place to live
It's all about You, I'm so glad You came this way
Made my darkness turn to day
Now it's for You, I will live

Bridge
So much joy to me You bring
So forever I'll lift my voice and sing
For You all I do is for You
Even in my darkest hour
You are there to give me power
I'm so glad I found peace in You
For all You've done for me

Chorus
It's all about You, oh Lord
It's all about You, oh Lord",gospel
" are my light of life you changed my chains to joy now i m free

Verse 1
My heart is full of joy 
My song of praise will rise above 
For all the things You’ve done for me 
I’m thankful that I have You Lord 

Chorus
It’s all about You, I’m so glad that I have found 
The One who turned my life around 
Made my world a better place to live 
It’s all about You, I’m so glad You came this way 
Made my darkness turn to day 
Now it’s for You I will live 

Verse 2
So many days in so many ways 
I took for granted all that You planted in my life for me to enjoy 
Since I was a little boy 
Now my eyes are open, so I can see 
All You’ve done for me 
You made my life complete 

Chorus
It’s all about You, I’m so glad that I have found 
The One who turned my life around 
Made my world a better place to live 
It’s all about You, I’m so glad You came this way 
Made my darkness turn to day 
Now it’s for You I will live 

Bridge
So much joy You bring 
So forever I will lift my voice and sing 
For You, all I do is for You 
Even in my darkest hour 
You are there to give me power 
I’m so glad I found peace in You 
You are my light of life 
You changed my chains to joy 
Now I’m free 

Chorus
It’s all about You, I’m so glad that I have found 
The One who turned my life around 
Made my world a better place to live 
It’s all about You, I’m so glad You came this way 
Made my darkness turn to day 
Now it’s for You I will live",gospel
"

Don't come cryin' to me when the things get hard
Don't think for one minute that I'm naive
It's no surprise to me when I hear you say
You're lookin' for someone else again

I just can't believe you thought you had me fooled
Your actions spoke louder than your words
I once thought your love was strong and true
But I can see it wasn't meant to be

So don't be surprised to find that the angel in your arms this morning
Is gonna be the devil in someone else's arms tonight
Yes the angel in your arms this morning
Is gonna be the devil in someone else's arms tonight

Where did you think this was going?
Why'd you keep telling me lies?
Did you think I was blind to what you were doin'?
You thought I'd stay and take your disguise

But I've found a strength inside of me
I no longer trust these empty words
I won't be around to catch you when you fall
I'm movin' on and you know that it's for sure

So don't be surprised to find that the angel in your arms this morning
Is gonna be the devil in someone else's arms tonight
Yes the angel in your arms this morning
Is gonna be the devil in someone else's arms tonight

The angel in your arms this morning
Is gonna be the devil in someone else's arms tonight
Yes the angel in your arms this morning
Is gonna be the devil in someone else's arms tonight",gospel
"

Now that I know the truth, I have faith in what I do
God's light guides the way, and makes sure I won't stray
My heart will stay pure, and be sure that I endure

From all the pain and lies, I find strength when I rise
God saves me from despair, he shows love beyond compare
His grace sustains me, and he stops my enemy

Chorus:
Don't be surprised to find, the angel in your arms this morning
Will be the devil in someone else's arms tonight
The angel in your arms this morning
Will be the devil in someone else's arms tonight

The devil may try, to lead me astray
But it won't matter, 'cause God's in my way
My faith has been tested, still I remain dedicated
To keep my vessel, and stay on the path he has destined

Chorus:
Don't be surprised to find, the angel in your arms this morning
Will be the devil in someone else's arms tonight
The angel in your arms this morning
Will be the devil in someone else's arms tonight

God's faithfulness, and his mercy so pure
Tears away, all of life's insecurities
My heart won't break, 'cause I'm in God's embrace
My soul He'll protect and never forsake

Chorus:
Don't be surprised to find, the angel in your arms this morning
Will be the devil in someone else's arms tonight
The angel in your arms this morning
Will be the devil in someone else's arms tonight",gospel
"

Verse 1:
Come on, let Him have His way,
Let Him have His way,
Let Him have His way,
He won't fail.

Verse 2:
Come on, have no fear,
Let Him be in control,
Let Him have His way,
He won't fail.

Chorus:
He won't fail, He won't fail,
My God won't ever fail.

Verse 3:
Come on and trust in Him,
And let Him take control,
Let Him have His way,
He won't fail.

Chorus (Vamp):
He won't fail, my God won't ever fail.",gospel
" he won't fail

Verse 1:
Oh Lord I'm trusting in You,
Your word will never fail.
I know You'll never leave me,
Your promises prevail.

Chorus:
Let Him have His way,
Let Him have His way,
Let Him have His way,
He won't fail.

Verse 2:
No matter what I'm facing,
I know You won't forsake.
Your promise will sustain me,
Your grace won't ever fade.

Chorus:
Let Him have His way,
Let Him have His way,
Let Him have His way,
He won't fail.

Bridge:
My heart will never fear,
Your word will not return void.
My hope is built on nothing less,
Than Your unending love.

Chorus Vamp:
He won't fail,
My God won't ever fail,
He won't fail.",gospel
ive been at a crossroads so many times but his grace is enough to take me to the next level higher higher higher lets go higher higher in the lord i will stand up for the father i'm sure of his grace his love is like fire that will never cease lets go higher higher higher lets go higher higher in god when the clouds seem to be dark and the darkness seems to be never ending the lord shines light on our path he will never forsake us lets go higher higher higher lets go higher higher in god.,gospel
 you'll see he's in control we will never ever loose when Jesus saves your soul we moving higher to a promise our destiny one one can hinder what the lord has in stored for me his promises are sure dont give up you must trust he'll provide victory no matter the cost power and glory are his and his alone we will keep pressing on and strive for the promise land his unshakeable truth will see us through to the end,gospel
"

Verse 1
I'm gonna raise up my hands and give God the praise
Lay me down in Marbletown, I'll seek His grace
I'll keep praying and believing, 'til the morning sun shines bright
Lay me down in Marbletown, where I'll find my solace in the night

Chorus
God will keep me safe and sound, no enemies will be around
Lay me down in Marbletown, where He will take me and shield me from harm
I'll put my trust in the Lord and His perfect plan
Lay me down in Marbletown, and I will take a stand

Verse 2
No matter what the trials I face in life
Lay me down in Marbletown, I'll face them with no fear or strife
God's love is so pure and strong, I know it'll pull me through
Lay me down in Marbletown, He'll guide me on this journey I pursue

Chorus
God will keep me safe and sound, no enemies will be around
Lay me down in Marbletown, where He will take me and shield me from harm
I'll put my trust in the Lord and His perfect plan
Lay me down in Marbletown, and I will take a stand

Bridge
Gonna roll out here in praise, no more pain or tears in my eyes
Lay me down in Marbletown, where I'll feel the peace and joy arise
No matter what may come my way, I won't be shaken or dismayed
Lay me down in Marbletown, I'll never be afraid

Chorus
God will keep me safe and sound, no enemies will be around
Lay me down in Marbletown, where He will take me and shield me from harm
I'll put my trust in the Lord and His perfect plan
Lay me down in Marbletown, and I will take a stand",gospel
"

Verse 1
I'm running to the Lord's house, I'm heading east
I'm fleeing to His holy ground, I need His peace
The Devil's on my tail and I'm out of breath
Going to the Lord's house, that's where I'm going next

Chorus
Lay me down in marbletown, bone yard is best
I'm running on to His grace and His mercy
Lay me down in marbletown, wait 'til morning comes
I'm trusting in the Lord's embrace, forever I will run

Verse 2
His love is stronger than the Devil's fire
Gonna brave this storm, won't let it get any higher
On His mercy I'll stand, for His truth I will fight
I'll be in His arms, that's where I'll find my life

Chorus
Lay me down in marbletown, bone yard is best
I'm running on to His grace and His mercy
Lay me down in marbletown, wait 'til morning comes
I'm trusting in the Lord's embrace, forever I will run

Bridge
From His hand I won't stray, I'm running to stay
No longer will I live a life filled with dismay
For when I reach His arms, I'll never ever roam
Now I'm on the run to lay me down in marbletown

Chorus
Lay me down in marbletown, bone yard is best
I'm running on to His grace and His mercy
Lay me down in marbletown, wait 'til morning comes
I'm trusting in the Lord's embrace, forever I will run",gospel
"

Verse 1:
There is a God that walks with us and never lets us go,
He's there for us in times of trouble, He's our steady flow.
Whenever we are in need and our faith needs a spark,
His loving presence lets us know that He hears our heart.

Chorus:
He will answer when you call, He never sleeps He never slumbers,
Picks you up each time you fall, No need to ask, no need to wonder,
Yes He sees you kneeling, Yes He's already dealing,
He will answer, He will answer when you call.

Verse 2:
A batch of angels dispatched and He don't fear their way,
Issues have no choice, His name and His voice, the earth the wind obey.
He sees you kneeling, Yes He's already dealing,
He will answer, He will answer when you call.

Bridge:
He knows what's deep within your heart, He'll calm your soul and make a start,
His plans for you will never fail, He's the God who will prevail.

Chorus:
He will answer when you call, He never sleeps He never slumbers,
Picks you up each time you fall, No need to ask, no need to wonder,
Yes He sees you kneeling, Yes He's already dealing,
He will answer, He will answer when you call.",gospel
"

Verse 1
He's always there, with open arms 
Rescue us from all of our qualms 
His presence soothes us from despair 
No matter how low we dare

Chorus
He will answer when you call 
No need to fret or worry at all 
His word is honest and true
He will answer when you call

Verse 2
The angels are sent to guard and guide 
We can have faith and will abide 
The Lord is here to heal our pain 
We'll make it through the stormy rain

Chorus
He will answer when you call 
No need to fret or worry at all 
His word is honest and true
He will answer when you call

Verse 3
From beginning until the end 
We won't face our trials alone, my friend 
The Lord will keep us strong and bold 
Wherever we may go out in this world

Chorus
He will answer when you call 
No need to fret or worry at all 
His word is honest and true
He will answer when you call
Bridge
Yes, He will answer when you call 
His mercy and grace is our all 
Though sometimes it may take some time 
He's always with us through the climbs 

Chorus
He will answer when you call 
No need to fret or worry at all 
His word is honest and true
He will answer when you call",gospel
". in the night, in the morning when the darkness fades away you'll be standing by my side and never let me go astray 2. when i'm walking in the fire, when my faith gets tested and tried you'll be standing by my side and never let me go astray 3. when i'm sorrow and despair, when i'm losing hope and faith you'll be standing by my side and never let me go astray 4. In the night, in the morning when the storm passes away you'll be standing by my side and never let me go astray Chorus: Wherever I Go Let Your Spirit Follow Me, Wherever I Go Please Let Your Spirit Follow Me. Reach out Your Hand and Guide Me Through, Wherever I Go Please Let Your Spirit Follow Me.",gospel
"

Chorus:
Wherever I go let your spirit follow me,
Let your presence be here, stay close to me.
Through shadows of blackness I’ll never falter,
As long as You’re with me I’ll never wander.

Verse 1:
Through the darkest of night, I’ll never be alone,
For You will be with me, even when I’m far from home.
When storms come my way, I need not fear a thing,
Your everlasting love is a never-fading flame.

Chorus:
Wherever I go let your spirit follow me,
Let your presence be here, stay close to me.
Through shadows of blackness I’ll never falter,
As long as You’re with me I’ll never wander.

Verse 2:
Though life can be hard, and I’m walking in the dark,
Your love is always here, a bright and shining mark.
My sorrows they may fall, and my joys they will come,
With You by my side there’s no valley too low that I can’t overcome.

Chorus:
Wherever I go let your spirit follow me,
Let your presence be here, stay close to me.
Through shadows of blackness I’ll never falter,
As long as You’re with me I’ll never wander.

Bridge:
Your Spirit is my guide, and I will not give in.
Your love is like a shield, against all evil things.
My heart will ever sing, of Your greatness and Your grace,
Your promises are true - I’ll never leave Your embrace.

Chorus:
Wherever I go, let Your spirit follow me.
Let your presence be here, stay close to me.
Through shadows of blackness I’ll never falter,
As long as You’re with me I’ll never wander.",gospel
,gospel
,gospel
" verse 3 now by faith i m standing tall though it seems impossible to me by faith i can see the promise land that s still yet to be and with faith i can open hearts and minds to see the power of our God chorus i believe i believe lord i believe lord i believe i believe i believe lord i believe lord i believe vamp i believe your word is true i believe theirs so much i can do i believe you said it in your word that settles it in the earth that settles it in the earth bridge i believe your word can set me free from bondages Lord yes, it can release me and i believe yes, i believe now i believe more and more each and every day i believe, yes i believe outro i believe i believe Lord i believe Lord i believe i believe i believe Lord i believe Lord i believe",gospel
"
verse 3 now with faith i stand on your promises now with faith i can stay through the storm now with faith i keep on walking, ever upward with every step i take
chorus i believe i believe lord i believe lord i believe i believe i believe lord i believe lord i believe vamp i believe your word is true i believe theirs so much i can do i believe you said it in your word that settles it in the earth that settles it in the earth",gospel
"

Verse
Through Him I am saved, all that I've done wrong
Grace replaced the shame, He made me strong
Through Him I am saved, all that was lost is found
He gave me a crown, praise His name

Chorus
Jesus paid it all, all of the cost
To Him I owe, all of my soul
Sin had left a crimson stain, but Jesus washed me white as snow
Jesus paid it all, all of the cost
To Him I owe, all of my soul
Sin had left a crimson stain, but Jesus washed me white as snow

Bridge
He washed me, Jesus washed me
He washed me, I'm so glad He washed me
He washed me, Jesus washed me
He washed me, I'm so glad He washed me
Sin had left a crimson stain, but Jesus washed me white as snow

Vamp
Jesus washed me, I'm so glad He washed me
Jesus washed me, I'm so glad He washed me
Jesus washed me, in the Blood He washed me
Jesus washed me, on the Cross He washed me

Vamp 2
Jesus washed me, I'm so glad He washed me

Ending
Jesus washed me white as snow
White as snow, white as snow",gospel
"

Verse
He bore my shame and set me free,
All I owe is gratitude,
He took my sin and gave me peace,
Jesus paid it all for me.

Chorus 
Jesus paid it all, 
All to Him I owe.
Sin had left a crimson stain,
Jesus washed me white as snow. 

Bridge
He removed the yoke of guilt and shame,
He paid the price and rose again. 

Vamp 1
He washed me, Jesus washed me. 
I'm so glad He washed me. 
He washed me in the blood,
He washed me on the cross. 

Vamp 2 
He took my sin and set me free,
I'm so glad He died for me. 

Ending
Jesus washed me white as snow,
White as snow, White as snow.",gospel
"

Looking for a new way to get through each day
The Lord can show you the truth and send doubt away
The world can offer many false promises and lies
But Jesus is the only one who never fails in our lives

I'm lifting up the name of Jesus, oh yes I am
I'm lifting up the name of Jesus, whoo-hoo yeah

He can take your sorrow and heal your pain inside
Give you joy and strength whatever place you hide
The world can never satisfy your soul's desire
When you turn to Jesus, He'll set your heart on fire

I'm lifting up the name of Jesus, oh yes I am
I'm lifting up the name of Jesus, whoo-hoo yeah

Give your heart to Jesus, don't turn away or deny
His grace and mercy's waiting to set you free
Take His hand so faithfully and hold on tight
He'll keep you in His grace till the end of time

I'm lifting up the name of Jesus, oh yes I am
I'm lifting up the name of Jesus whoo-hoo yeah
I'm lifting up the name of Jesus every day
Lifting up the name of Jesus, whoo-hoo yeah",gospel
 yeah well well well,gospel
"

Verse 1
When I was a child of faith daddy said that I should shine,
He’d take me to church and pray, so I’d have peace of mind,
He’d be my guiding light, when life’s lessons were too hard,
He gave me strength and courage so I wouldn’t drop down so far.

Chorus
He said do the very best you can, with all that god has blessed,
And if the load gets too hard, his loving grace will do the rest,
God will open the way, when all else may fail,
We can’t control the wind, but we can adjust the sail.

Verse 2
When daddy lost his job and the factory closed down,
Trouble and worries came but he still wore a crown,
He said don’t worry son, it ain’t no use in grieve,
We don’t control the wind, but we can adjust the sail,

Chorus
He said do the very best you can, with all that god has blessed,
And if the load gets too hard, his loving grace will do the rest,
God will open the way, when all else may fail,
We can’t control the wind, but we can adjust the sail.

Verse 3
Now I think of his advice when life turns its back on me,
There’s no mountain I can’t climb if I start down on my knees,
I’ll do the very best I can, with all that God has blessed,
And if the load is too great, I know his love will do the rest.

Chorus
He said do the very best you can, with all that god has blessed,
And if the load gets too hard, his loving grace will do the rest,
God will open the way, when all else may fail,
We can’t control the wind, but we can adjust the sail.",gospel
"

Verse 1
When troubles come my way, my soul is filled with doubt
Yet I call upon the Lord and still He hears me out
I search for guidance when I feel so lost and alone
I find the strength I need when I come back to my home

Chorus
I can't control the wind, but I can adjust the sail
God will take my hand and will never let me fail
No matter how hard it is, I'll do my best I can
I can't control the wind, but I can adjust the sail

Verse 2
When I'm feeling down and burdened by life's heavy load
I find solace in the Word as it lights my way back home
I know I can learn to adjust in times of great despair
The Lord will always be there to show me how to care

Chorus
I can't control the wind, but I can adjust the sail
God will take my hand and will never let me fail
No matter how hard it is, I'll do my best I can
I can't control the wind, but I can adjust the sail

Bridge
Father in Heaven, give me the strength I need
Help me just to love and do good deeds
Guide me in the paths of righteousness and lead me
Help me be a light, that others may see

Chorus
I can't control the wind, but I can adjust the sail
God will take my hand and will never let me fail
No matter how hard it is, I'll do my best I can
I can't control the wind, but I can adjust the sail",gospel
"

Verse 1
When I was lost and all alone, seeking answers for my soul
He heard my cry and opened wide the door
The love of God was something I couldn't ignore

Chorus
Though storms may come and though the skies may be grey
He is always nearby and He'll show me the way
No matter what I face, He is always there
He promised, promised, promised, never to leave me

Vamp
Always there, always there, always there
I just believe that God will be
Always there, always there, always there
I just believe that God will be

Verse 2
Like a faithful shepherd, He guards my soul
He holds the keys to my heart and knows
My hopes, my dreams, and all my fears
He listens to my praises and wipes away my tears

Chorus
Though storms may come and though the skies may be grey
He is always nearby and He'll show me the way
No matter what I face, He is always there
He promised, promised, promised, never to leave me

Vamp
Always there, always there, always there
I just believe that God will be
Always there, always there, always there
I just believe that God will be

Bridge
Down through the years God has dried every tear
My faith remains, He's always there

Chorus
Though storms may come and though the skies may be grey
He is always nearby and He'll show me the way
No matter what I face, He is always there
He promised, promised, promised, never to leave me

Vamp
Always there, always there, always there
I just believe that God will be
Always there, always there, always there
I just believe that God will be",gospel
,gospel
"

Verse 1
My time here is not in vain, I will go on to my eternal gain 
Christ is preparing my home beyond the sky, so I don’t have to worry or ask why 
No more sorrow and no more pain, all I must do is take Jesus’ name 
Chorus
And when my body is in the grave, don’t think that I’ll be there 
I won’t be dead but living in the place, the Lord went to prepare 
And after all is said and done, I pray that my loved ones be ready 
Someday to meet me there 
Verse 2 
The promises of God are sure, in Him I put my trust and my cure 
I have journeyed through the valley of life, so I don’t have to worry or fight 
Though life’s race I have run, I have stayed in the Master’s will and won 
Chorus
And when my body is in the grave, don’t think that I’ll be there 
I won’t be dead but living in the place, the Lord went to prepare 
And after all is said and done, I pray that my loved ones be ready 
Someday to meet me there 
Bridge
With Jesus as my guide, there’s no fear or doubt 
I’ll be ready to go and just shout 
My soul will be free, I’ll be on the way 
So I’ll keep on walking each and every day 
Chorus
And when my body is in the grave, don’t think that I’ll be there 
I won’t be dead but living in the place, the Lord went to prepare 
And after all is said and done, I pray that my loved ones be ready 
Someday to meet me there",gospel
"

Verse 1
Oh Lord the time will come again
When I must take the last train home
And my journey here is coming to an end
The time has come for me to go

Chorus 
Some day when I have drawn my last breath
My last words spoken on this earth
No more will sorrow or fear be felt
When I reach my heavenly birth

Verse 2
Though a tear may fall from each eye
Don't think that I am alone
For I know that my Savior is here
To lead me to our heavenly home

Chorus 
Some day when I have drawn my last breath
My last words spoken on this earth
No more will sorrow or fear be felt
When I reach my heavenly birth

Verse 3
Don't fear that I will be dead and gone
I will be living in His grand design
My mark here on Earth will be done
But I'll live forever in His glory divine

Chorus 
Some day when I have drawn my last breath
My last words spoken on this earth
No more will sorrow or fear be felt
When I reach my heavenly birth

Outro
My heart is full knowing that I'll be free
No more tears or pain will I see
So just wait and you'll see I'll be alright
That's my one hope and dream tonight",gospel
" 

Chorus:
Be nearer to You Lord,
I need Your closeness more and more,
My heart forever more,
Crave to be nearer to You Lord.

Verse 1:
My dreams, they seem to mean nothing at all,
The world, it cannot satisfy my soul,
My striving to fill the void within,
Leads me ever nearer to You again.

Chorus

Verse 2:
Your word, it speaks of perfect love and grace,
To seek Your face is my holy place,
The joy You bring is worth so much more,
Than the things that this world holds in store.

Chorus

Bridge:
Help me, help me to see,
Your love and goodness for me,
Secure in You I'll be,
Nearer to You Lord.

Chorus

Outro:
Be nearer to You Lord,
I need Your closeness more and more,
My heart forever more,
Crave to be nearer to You Lord.",gospel
" 


Verse 1: 
I don't want lots of money, or the finer things in life
I just want to be close to You and find contentment in Your sight
People may judge my status, but I need Your love, that's true
My heart and soul are aching, Lord, to be closer to You

Chorus: 
Cause most of all that I want is to be nearer to You
And most of all that I need is to be closer to You
What's the use of the world when it keeps me far away
I'd cast it all aside if You'd just take me in Your arms

Verse 2: 
So I give away my possessions, live in service and in love
My soul is reaching, stretching out to You in my prayers above
I'll give away my life, give all I have through obedience
So I can be with You and never leave Your side, my Lord and King

Chorus: 
Cause most of all that I want is to be nearer to You
And most of all that I need is to be closer to You
What's the use of the world when it keeps me far away
I'd cast it all aside if You'd just take me in Your arms

Bridge: 
Take me to heights and depths I can't reach on my own
Lift me up and show me Your majesty, Your splendor and Your glory

Chorus: 
Cause most of all that I want is to be nearer to You
And most of all that I need is to be closer to You
What's the use of the world when it keeps me far away
I'd cast it all aside if You'd just take me in Your arms",gospel
"

Verse 1
Come to Jesus, He will make you free
Come to Jesus, He will set you free
Come to Jesus, He will let you see 
That He will make you clean inside

Chorus
Won't He make you clean inside?
Won't He make you clean inside?
Won't He make you clean inside?
Yes, He'll make you clean inside

Verse 2
Take it from me I know Jesus well
He is gentle and He loves so well
He will guide you and all will be well
Yes, He'll make you clean inside

Chorus
Won't He make you clean inside?
Won't He make you clean inside?
Won't He make you clean inside?
Yes, He'll make you clean inside

Bridge
Come and see how Jesus can change your life
Come and see how Jesus can make it right
Come and see how Jesus can take away your strife
Yes, He'll make you clean inside

Chorus
Won't He make you clean inside?
Won't He make you clean inside?
Won't He make you clean inside?
Yes, He'll make you clean inside",gospel
"

Verse 1
When your life is filled with confusion,
And you don't know what to do
Just take a moment, cast your cares aside
And remember that Jesus saves you

Chorus 
Won't He make you clean inside
Won't He make you clean inside
Won't He make you clean inside
He'll make your broken heart brand new

Verse 2
In His love, we find our refuge
His grace is always enough
For His love will see us through the night
And He'll make the sun shine brighter than light

Chorus 
Won't He make you clean inside
Won't He make you clean inside
Won't He make you clean inside
He'll make your broken heart brand new

Bridge 
For when you fall and can't take it no more
His spirit will pick you up and restore
And when you lift up your eyes
You can rise up and live a new life

Chorus 
Won't He make you clean inside
Won't He make you clean inside
Won't He make you clean inside
He'll make your broken heart brand new",gospel
,gospel
,gospel
 amazing grace how sweet the sound that saved a wretch like me i once was lost but now i m found was blind but now i see what a mighty god we serve marvelous in all his works heaven and earth adore him as we enter in let s bow before him with a song of praise our voices raised what a god we serve what a god we serve,gospel
,gospel
"

Verse 1
I’ve got that old time religion, it’s the only thing that’s real,
For it is in Jesus I find mercy and eternal life I feel.
Through trials and tribulation, I’ll stand tall and proud,
For I know the Lord is by my side and He will never let me down.

Chorus
Satisfied, satisfied,
No troubles ever can get me down,
When my eyes close in death,
With Jesus I'll have no fear of rest,
Then you'll know I'm satisfied!

Verse 2
I've got that old time religion, it's the answer that I need,
Through His Word He'll give me strength so no worry I ever need.
When shadows of life threaten me and I feel like I'm alone,
I lift up my head and remember to call on the Lord my home.

Chorus
Satisfied, satisfied,
No troubles ever can get me down,
When my eyes close in death,
With Jesus I'll have no fear of rest,
Then you'll know I'm satisfied!

Bridge
When I'm in the valley, He'll be my guide,
He'll always look out for me and be my strength,
His truth and grace will fill my soul,
So I'll stay forever satisfied!

Chorus
Satisfied, satisfied,
No troubles ever can get me down,
When my eyes close in death,
With Jesus I'll have no fear of rest,
Then you'll know I'm satisfied!",gospel
" that is why i m satisfied that is why i m satisfied 

Verse 1:
I know I got that old time religion, 
It's been my saving grace and source of provision. 
My faith is what sustains me, each and every day. 
I'm so thankful God's been good to me this way.

Chorus:
No trouble can ever get me down, 
My arms are folded in prayer, 
I'm leaning on the Savior 'til I reach the other side. 
You'll know I'm satisfied. 

Verse 2:
My friends forsake me, my path is not easy,
But I'm trusting in God's protection and His mercy. 
He will never fail me, my hope is in Him, 
I'm in awe of His grace, it washes over me. 

Chorus:
No trouble can ever get me down, 
My arms are folded in prayer, 
I'm leaning on the Savior 'til I reach the other side. 
You'll know I'm satisfied. 

Bridge:
When I am weak, He is strong,
Jesus holds my hand, and He guides me along.  
No matter what may come my way, 
My faith is sure and it won't fade away. 

Chorus:
No trouble can ever get me down, 
My arms are folded in prayer, 
I'm leaning on the Savior 'til I reach the other side. 
You'll know I'm satisfied.",gospel
,gospel
.,gospel
"

Verse 1:
I've gone to church on Sundays, and sang the gospel song,
But I never thought I'd be singing it for you,
You gave me love, when I was in need,
And it was there to make my life so brand new.

Chorus:
So thanks again for being my life long friends,
Hey Mom and Dad, I'm thankful to the very end,
Thanks again, for showing me the way,
Thanks for being such a strong and loving pair.

Verse 2:
I watched you age, and your hair turn gray,
You took my hand, and held it all the way,
Your love's remained and I could see,
That our bond will always remain so strong and true.

Chorus

Bridge:
Through all the fears, and all the tears,
You were my angels, oh how I never knew,
You gave me hope, and pointed me the way,
To live a life as beautiful as today.

Chorus:
So thanks again for being my life long friends,
Hey Mom and Dad, I'm thankful to the very end,
Thanks again, for showing me the way,
Thanks for being such a strong and loving pair.",gospel
